Image Name,Extracted Text,Confidence,Points
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_425.jpg,Ibn Abdul Aziz,0.9429672721592053,"[[np.int32(23), np.int32(148)], [np.int32(138), np.int32(148)], [np.int32(138), np.int32(165)], [np.int32(23), np.int32(165)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_425.jpg,Street,0.9695831182077774,"[[np.int32(53), np.int32(169)], [np.int32(103), np.int32(169)], [np.int32(103), np.int32(185)], [np.int32(53), np.int32(185)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_592.jpg,Omar Ibn Abdul Aziz,0.7359854899996117,"[[np.int32(23), np.int32(69)], [np.int32(183), np.int32(69)], [np.int32(183), np.int32(89)], [np.int32(23), np.int32(89)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_592.jpg,Road,0.9943747520446777,"[[np.int32(82), np.int32(90)], [np.int32(122), np.int32(90)], [np.int32(122), np.int32(108)], [np.int32(82), np.int32(108)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_592.jpg,City Center,0.8085178541391969,"[[np.int32(55), np.int32(141)], [np.int32(146), np.int32(141)], [np.int32(146), np.int32(159)], [np.int32(55), np.int32(159)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_800.jpg,Prlnce Moteeb,0.7567769427965114,"[[np.int32(31), np.int32(115)], [np.int32(145), np.int32(115)], [np.int32(145), np.int32(133)], [np.int32(31), np.int32(133)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000586_800.jpg,Street,0.9995050291909305,"[[np.int32(66), np.int32(158)], [np.int32(120), np.int32(158)], [np.int32(120), np.int32(176)], [np.int32(66), np.int32(176)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000587_583.jpg,Omar Ibn Abdul Azlz,0.8434815650339981,"[[np.int32(25), np.int32(29)], [np.int32(205), np.int32(29)], [np.int32(205), np.int32(50)], [np.int32(25), np.int32(50)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000587_583.jpg,Road,0.9994106888771057,"[[np.int32(92), np.int32(53)], [np.int32(135), np.int32(53)], [np.int32(135), np.int32(70)], [np.int32(92), np.int32(70)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000587_583.jpg,city Center,0.9691854521903785,"[[np.int32(61), np.int32(109)], [np.int32(163), np.int32(109)], [np.int32(163), np.int32(129)], [np.int32(61), np.int32(129)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000587_818.jpg,Prlnce Moteeb,0.8177523095870807,"[[np.int32(32), np.int32(78)], [np.int32(158), np.int32(78)], [np.int32(158), np.int32(98)], [np.int32(32), np.int32(98)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000587_818.jpg,Ibn Abdul Aziz,0.5860513534044262,"[[np.int32(29), np.int32(104)], [np.int32(162), np.int32(104)], [np.int32(162), np.int32(123)], [np.int32(29), np.int32(123)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000587_818.jpg,Street,0.9565295209177673,"[[np.int32(72), np.int32(128)], [np.int32(130), np.int32(128)], [np.int32(130), np.int32(146)], [np.int32(72), np.int32(146)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_360.jpg,Prince,0.7538991071570906,"[[np.int32(35), np.int32(53)], [np.int32(97), np.int32(53)], [np.int32(97), np.int32(70)], [np.int32(35), np.int32(70)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_360.jpg,Abdul Aziz,0.765804883310431,"[[np.int32(66), np.int32(76)], [np.int32(175), np.int32(76)], [np.int32(175), np.int32(100)], [np.int32(66), np.int32(100)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_360.jpg,Street,0.9999051470280397,"[[np.int32(69), np.int32(105)], [np.int32(130), np.int32(105)], [np.int32(130), np.int32(123)], [np.int32(69), np.int32(123)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_360.jpg,Ibn,0.9712521495538825,"[[np.float64(31.068507134334755), np.float64(79.23016355523603)], [np.float64(64.89736659610102), np.float64(84.36754446796633)], [np.float64(62.93149286566524), np.float64(101.76983644476397)], [np.float64(28.102633403898974), np.float64(96.63245553203367)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_576.jpg,Road,0.9998937845230103,"[[np.int32(101), np.int32(5)], [np.int32(149), np.int32(5)], [np.int32(149), np.int32(24)], [np.int32(101), np.int32(24)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_576.jpg,city Center,0.9884714385774626,"[[np.int32(65), np.int32(67)], [np.int32(182), np.int32(67)], [np.int32(182), np.int32(91)], [np.int32(65), np.int32(91)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_842.jpg,Prlnce Moteeb,0.9401746679208463,"[[np.int32(32), np.int32(30)], [np.int32(177), np.int32(30)], [np.int32(177), np.int32(54)], [np.int32(32), np.int32(54)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_842.jpg,Ibn,0.7033067598648207,"[[np.int32(31), np.int32(64)], [np.int32(65), np.int32(64)], [np.int32(65), np.int32(81)], [np.int32(31), np.int32(81)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_842.jpg,Abdul Aziz,0.9818538494114021,"[[np.int32(71), np.int32(60)], [np.int32(181), np.int32(60)], [np.int32(181), np.int32(79)], [np.int32(71), np.int32(79)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000588_842.jpg,Street,0.9994278827612496,"[[np.int32(81), np.int32(88)], [np.int32(144), np.int32(88)], [np.int32(144), np.int32(107)], [np.int32(81), np.int32(107)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000589_312.jpg,prince,0.6490672797170796,"[[np.int32(40), 0], [np.int32(111), 0], [np.int32(111), np.int32(15)], [np.int32(40), np.int32(15)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000589_312.jpg,Ibn Abdul Aziz,0.9987601402159447,"[[np.int32(35), np.int32(22)], [np.int32(202), np.int32(22)], [np.int32(202), np.int32(48)], [np.int32(35), np.int32(48)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000589_312.jpg,Street,0.9999271935892828,"[[np.int32(79), np.int32(53)], [np.int32(151), np.int32(53)], [np.int32(151), np.int32(77)], [np.int32(79), np.int32(77)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000589_873.jpg,Ibn Abdul Aziz,0.8212884081914621,"[[np.int32(30), 0], [np.int32(203), 0], [np.int32(203), np.int32(26)], [np.int32(30), np.int32(26)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000589_873.jpg,Street,0.9999183108059483,"[[np.int32(86), np.int32(29)], [np.int32(162), np.int32(29)], [np.int32(162), np.int32(55)], [np.int32(86), np.int32(55)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000689_1126.jpg,Road,0.7642458081245422,"[[np.int32(96), np.int32(96)], [np.int32(127), np.int32(96)], [np.int32(127), np.int32(110)], [np.int32(96), np.int32(110)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000716_369.jpg,Abdui,0.7418893484191463,"[[np.int32(176), 0], [np.int32(233), 0], [np.int32(233), np.int32(15)], [np.int32(176), np.int32(15)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000716_369.jpg,Aziz,0.7533487677574158,"[[np.int32(239), 0], [np.int32(283), 0], [np.int32(283), np.int32(15)], [np.int32(239), np.int32(15)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0000716_369.jpg,Road,0.5910849571228027,"[[np.int32(289), 0], [np.int32(337), 0], [np.int32(337), np.int32(14)], [np.int32(289), np.int32(14)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001148_589.jpg,FAHD,0.6160974502563477,"[[np.int32(163), np.int32(111)], [np.int32(201), np.int32(111)], [np.int32(201), np.int32(125)], [np.int32(163), np.int32(125)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001148_589.jpg,IBN ABDULAZiZ,0.6085671618810303,"[[np.int32(29), np.int32(126)], [np.int32(137), np.int32(126)], [np.int32(137), np.int32(142)], [np.int32(29), np.int32(142)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001213_988.jpg,Omer Bln Abdulazlz Road,0.6486070660834136,"[[np.int32(45), np.int32(67)], [np.int32(215), np.int32(67)], [np.int32(215), np.int32(82)], [np.int32(45), np.int32(82)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001214_1031.jpg,Omer,0.9982137680053711,"[[np.int32(51), np.int32(73)], [np.int32(91), np.int32(73)], [np.int32(91), np.int32(89)], [np.int32(51), np.int32(89)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001214_1031.jpg,Fatlmah Al Zahra Street,0.6250016604368946,"[[np.int32(16), np.int32(177)], [np.int32(201), np.int32(177)], [np.int32(201), np.int32(194)], [np.int32(16), np.int32(194)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001216_1160.jpg,Fatimah,0.9997471755473368,"[[np.int32(19), np.int32(115)], [np.int32(97), np.int32(115)], [np.int32(97), np.int32(134)], [np.int32(19), np.int32(134)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001467_429.jpg,AI Ehsaa Street,0.667658502845558,"[[np.int32(45), np.int32(113)], [np.int32(166), np.int32(113)], [np.int32(166), np.int32(129)], [np.int32(45), np.int32(129)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001468_391.jpg,AI Ehsaa Street,0.5675490298337509,"[[np.int32(53), np.int32(75)], [np.int32(194), np.int32(75)], [np.int32(194), np.int32(94)], [np.int32(53), np.int32(94)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0001469_344.jpg,Al Ehsaa Street,0.8111203511280077,"[[np.int32(62), np.int32(8)], [np.int32(230), np.int32(8)], [np.int32(230), np.int32(32)], [np.int32(62), np.int32(32)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0002113_501.jpg,Salah Al Din,0.8649436937087699,"[[np.int32(83), np.int32(24)], [np.int32(169), np.int32(24)], [np.int32(169), np.int32(41)], [np.int32(83), np.int32(41)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0002113_501.jpg,Al Ayoubi Road,0.597681207073447,"[[np.int32(75), np.int32(44)], [np.int32(182), np.int32(44)], [np.int32(182), np.int32(62)], [np.int32(75), np.int32(62)]]"
1~Riyadh Municipality~Riyad Trial 25~9055~Video_1741935860-0002169_1092.jpg,Medical Hospital,0.9882579541104529,"[[np.int32(67), np.int32(24)], [np.int32(167), np.int32(24)], [np.int32(167), np.int32(45)], [np.int32(67), np.int32(45)]]"
